date,value,index_id,index_name
2024-10-11,115.96,000300,钛矿综合指数 (Ti-Ore Composite)
2024-10-10,116.03,000300,钛矿综合指数 (Ti-Ore Composite)
2024-10-09,116.13,000300,钛矿综合指数 (Ti-Ore Composite)
2024-10-08,116.13,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-30,116.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-29,116.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-27,116.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-26,116.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-25,116.6,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-24,116.6,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-23,116.6,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-20,116.89,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-19,116.89,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-18,116.89,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-14,116.89,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-13,117.07,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-12,117.07,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-11,117.07,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-10,117.07,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-09,117.07,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-06,117.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-05,117.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-04,117.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-03,117.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-09-02,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-30,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-29,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-28,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-27,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-26,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-23,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-22,117.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-21,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-20,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-19,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-16,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-15,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-14,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-13,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-12,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-09,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-08,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-07,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-06,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-05,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-02,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-08-01,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-31,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-30,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-29,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-26,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-25,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-24,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-23,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-22,116.82,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-19,116.76,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-18,116.76,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-17,116.64,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-16,116.64,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-15,116.64,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-12,116.64,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-11,116.41,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-10,116.41,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-09,116.41,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-08,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-05,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-04,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-03,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-02,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-07-01,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-28,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-27,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-26,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-25,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-24,116.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-21,115.88,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-20,115.88,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-19,115.88,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-18,115.88,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-17,115.88,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-14,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-13,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-12,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-11,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-07,115.65,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-06,115.65,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-05,115.65,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-04,115.65,000300,钛矿综合指数 (Ti-Ore Composite)
2024-06-03,115.65,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-31,115.65,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-30,115.72,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-29,115.9,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-28,115.9,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-27,115.9,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-24,116.19,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-23,116.19,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-22,116.19,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-21,116.24,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-20,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-17,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-16,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-15,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-14,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-13,116.35,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-11,116.59,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-10,116.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-09,116.74,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-08,116.74,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-07,116.74,000300,钛矿综合指数 (Ti-Ore Composite)
2024-05-06,116.74,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-30,116.92,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-29,116.92,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-28,116.98,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-26,117.09,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-25,117.09,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-24,117.09,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-23,117.09,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-22,117.09,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-19,117.21,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-18,117.21,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-17,117.21,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-16,117.25,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-15,117.25,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-12,117.42,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-11,117.28,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-10,117.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-09,117.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-08,117.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-07,117.36,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-03,117.34,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-02,117.29,000300,钛矿综合指数 (Ti-Ore Composite)
2024-04-01,117.29,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-29,116.26,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-28,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-27,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-26,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-25,116.08,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-22,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-21,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-20,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-19,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-18,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-17,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-15,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-14,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-13,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-12,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-11,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-08,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-07,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-06,115.73,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-05,115.57,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-04,115.57,000300,钛矿综合指数 (Ti-Ore Composite)
2024-03-01,115.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-29,115.33,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-28,115.26,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-27,115.26,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-26,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-23,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-22,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-21,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-20,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-19,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-18,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-05,115.0,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-04,114.94,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-02,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-02-01,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-31,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-30,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-29,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-26,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-25,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-24,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-23,114.71,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-22,114.56,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-19,114.56,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-18,114.21,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-17,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-16,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-15,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-12,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-11,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-10,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-09,114.06,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-08,114.09,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-05,113.79,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-04,113.79,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-03,113.79,000300,钛矿综合指数 (Ti-Ore Composite)
2024-01-02,113.79,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-29,113.56,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-28,113.56,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-27,113.56,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-26,113.56,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-25,113.45,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-22,113.5,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-21,113.5,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-20,113.63,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-19,113.67,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-18,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-15,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-14,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-13,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-12,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-11,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-08,113.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-07,113.73,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-06,113.73,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-05,113.73,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-04,113.73,000300,钛矿综合指数 (Ti-Ore Composite)
2023-12-01,113.05,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-30,113.05,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-29,113.05,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-28,113.05,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-27,113.05,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-24,113.17,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-23,113.17,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-22,113.3,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-21,113.3,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-20,113.51,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-17,113.51,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-16,113.51,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-15,113.51,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-14,113.56,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-13,113.56,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-10,113.68,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-09,113.87,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-08,113.99,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-07,113.99,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-06,113.99,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-03,114.3,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-02,114.3,000300,钛矿综合指数 (Ti-Ore Composite)
2023-11-01,114.3,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-31,114.41,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-30,114.45,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-27,114.83,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-26,115.02,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-25,115.02,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-24,115.02,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-23,115.02,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-20,115.21,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-19,115.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-18,115.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-17,115.36,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-16,115.36,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-13,115.54,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-12,115.82,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-11,115.82,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-10,115.82,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-09,115.82,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-08,116.0,000300,钛矿综合指数 (Ti-Ore Composite)
2023-10-07,116.0,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-28,116.0,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-27,115.87,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-26,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-25,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-22,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-21,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-20,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-19,116.12,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-18,116.08,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-15,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-14,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-13,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-12,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-11,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-08,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-07,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-06,116.32,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-05,115.04,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-04,115.09,000300,钛矿综合指数 (Ti-Ore Composite)
2023-09-01,115.09,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-31,115.09,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-30,115.09,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-29,115.09,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-28,115.06,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-25,115.06,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-24,115.06,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-23,115.06,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-22,114.65,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-21,114.27,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-18,114.27,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-17,114.27,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-16,114.27,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-15,114.15,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-14,114.15,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-11,113.96,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-10,113.96,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-09,113.96,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-08,113.96,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-07,113.89,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-04,113.63,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-03,113.63,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-02,113.63,000300,钛矿综合指数 (Ti-Ore Composite)
2023-08-01,112.77,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-31,112.64,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-28,112.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-27,112.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-26,112.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-25,112.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-24,112.49,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-21,112.18,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-20,112.11,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-19,112.11,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-18,112.11,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-17,112.11,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-14,111.31,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-13,111.31,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-12,111.31,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-11,111.31,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-10,111.31,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-07,111.31,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-06,111.68,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-05,111.68,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-04,111.68,000300,钛矿综合指数 (Ti-Ore Composite)
2023-07-03,111.68,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-30,111.19,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-29,111.19,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-28,111.19,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-27,111.19,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-26,111.19,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-25,110.95,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-21,110.95,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-20,110.96,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-19,111.21,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-16,110.72,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-15,110.82,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-14,110.82,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-13,111.11,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-12,111.5,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-09,111.87,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-08,112.43,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-07,112.43,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-06,112.43,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-05,112.55,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-02,112.86,000300,钛矿综合指数 (Ti-Ore Composite)
2023-06-01,113.04,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-31,113.23,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-30,113.23,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-29,113.23,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-26,113.54,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-25,113.54,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-24,113.54,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-23,113.54,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-22,113.54,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-19,113.9,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-18,114.4,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-17,114.4,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-16,114.4,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-15,114.62,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-12,115.33,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-11,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-10,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-09,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-08,115.76,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-06,116.13,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-05,116.13,000300,钛矿综合指数 (Ti-Ore Composite)
2023-05-04,116.39,000300,钛矿综合指数 (Ti-Ore Composite)
2023-04-28,116.59,000300,钛矿综合指数 (Ti-Ore Composite)
2023-04-27,116.71,000300,钛矿综合指数 (Ti-Ore Composite)
2023-04-26,116.71,000300,钛矿综合指数 (Ti-Ore Composite)
